time,Observed_Predecessor1,Observed_Predecessor2,Observed_Predecessor3,Observed_Predecessor4
1748372972.2672746,4,0,2,3
1748372972.2665951,4,0,2,3
1748372972.2802968,4,0,2,3
1748372972.2670782,4,0,2,3
1748372972.232037,4,0,2,3
1748372972.643517,3,0,2,3
1748372972.3073907,3,0,2,3
1748372972.3067155,3,0,2,3
1748372972.3204126,3,0,2,3
1748372972.3131225,3,0,2,3
1748372972.280703,4,0,2,3
1748372972.660739,4,0,2,3
1748372972.275851,3,0,4,2
1748372972.291116,3,0,4,2
1748372972.669313,3,0,4,2
1748372972.347508,3,0,4,2
1748372972.3468344,3,0,4,2
1748372972.360549,3,0,4,2
1748372972.695499,3,0,4,2
1748372972.3544514,3,0,4,2
1748372972.331962,3,0,4,2
1748372972.3876228,3,0,4,2
1748372972.3869522,3,0,4,2
1748372972.40067,3,0,4,2
1748372972.3945632,3,0,4,2
1748372972.765715,3,0,4,2
1748372972.376115,3,0,4,2
1748372972.384931,3,0,4,2
1748372972.4286466,3,0,4,2
1748372972.390672,3,0,4,2
1748372972.775838,3,0,4,2
1748372972.4270732,3,0,4,2
1748372972.4408376,3,0,4,2
1748372972.434688,3,0,4,2
1748372972.792865,3,0,4,2
1748372972.4687693,3,0,4,2
1748372972.4809606,3,0,4,2
1748372972.46759,3,0,4,2
1748372972.4751797,3,0,4,2
1748372972.813195,3,0,4,2
1748372972.437533,3,0,4,2
1748372972.5088904,3,0,4,2
1748372972.5077512,3,0,4,2
1748372972.521075,3,0,4,2
1748372972.479925,3,0,4,2
1748372972.5154412,3,0,4,2
1748372972.474839,3,0,4,2
1748372972.880365,3,0,4,2
1748372972.490562,3,0,4,2
1748372972.5490112,3,0,4,2
1748372972.882106,3,0,4,2
1748372972.5478776,3,0,4,2
1748372972.907968,3,0,4,2
1748372972.5614662,3,0,4,2
1748372972.555617,3,0,4,2
1748372972.532676,3,0,4,2
1748372972.5890992,3,0,4,2
1748372972.929497,3,0,4,2
1748372972.5879982,3,0,4,2
1748372972.601577,3,0,4,2
1748372972.5957325,3,0,4,2
1748372972.580267,3,0,4,2
1748372972.574872,3,0,4,2
1748372972.6292174,3,0,4,2
1748372972.592464,3,0,4,2
1748372972.6281211,3,0,4,2
1748372972.641708,3,0,4,2
1748372972.989581,3,0,4,2
1748372972.6358602,3,0,4,2
1748372972.6693325,3,0,4,2
1748372973.003596,3,0,4,2
1748372972.6682508,3,0,4,2
1748372973.022568,3,0,4,2
1748372972.68183,3,0,4,2
1748372972.6759837,3,0,4,2
1748372972.636089,3,0,4,2
1748372972.7094517,3,0,4,2
1748372972.7083824,3,0,4,2
1748372972.7219367,3,0,4,2
1748372973.046097,3,0,4,2
1748372972.681492,3,0,4,2
1748372972.7161095,3,0,4,2
1748372972.691031,3,0,4,2
1748372972.677348,3,0,4,2
1748372972.74957,3,0,4,2
1748372972.7485127,3,0,4,2
1748372972.762055,3,0,4,2
1748372973.109598,3,0,4,2
1748372972.756538,3,0,4,2
1748372973.119367,3,0,4,2
1748372973.139066,3,0,4,2
1748372972.737117,3,0,4,2
1748372972.7896793,3,0,4,2
1748372972.8021777,3,0,4,2
1748372972.7886362,3,0,4,2
1748372972.7967384,3,0,4,2
1748372972.781321,3,0,4,2
1748372972.8297932,3,0,4,2
1748372972.792924,3,0,4,2
1748372972.778859,3,0,4,2
1748372973.16938,3,0,4,2
1748372972.828763,3,0,4,2
1748372972.8423328,3,0,4,2
1748372972.8370016,3,0,4,2
1748372972.8699164,3,0,4,2
1748372973.224487,3,0,4,2
1748372972.8688843,3,0,4,2
1748372972.8824527,3,0,4,2
1748372972.8325,3,0,4,2
1748372972.8773506,3,0,4,2
1748372973.234204,3,0,4,2
1748372973.247557,3,0,4,2
1748372972.9100442,3,0,4,2
1748372972.9226086,3,0,4,2
1748372972.880401,3,0,4,2
1748372972.909007,3,0,4,2
1748372972.9174774,3,0,4,2
1748372972.890748,3,0,4,2
1748372972.880303,3,0,4,2
1748372972.9501617,3,0,4,2
1748372973.286233,3,0,4,2
1748372972.9627285,3,0,4,2
1748372972.953102,3,0,4,2
1748372972.9577236,3,0,4,2
1748372972.9902773,3,0,4,2
1748372972.933282,3,0,4,2
1748372973.339287,3,0,4,2
1748372973.002843,3,0,4,2
1748372972.993216,3,0,4,2
1748372972.9978523,3,0,4,2
1748372973.345557,3,0,4,2
1748372973.363188,3,0,4,2
1748372972.978799,3,0,4,2
1748372972.975297,3,0,4,2
1748372973.0303893,3,0,4,2
1748372972.992219,3,0,4,2
1748372973.043022,3,0,4,2
1748372973.0334654,3,0,4,2
1748372973.0379767,3,0,4,2
1748372973.403373,3,0,4,2
1748372973.072726,3,0,4,2
1748372973.0735905,3,0,4,2
1748372973.0831387,3,0,4,2
1748372973.032309,3,0,4,2
1748372973.0782225,3,0,4,2
1748372973.454333,3,0,4,2
1748372973.1128418,3,0,4,2
1748372973.454175,3,0,4,2
1748372973.1232564,3,0,4,2
1748372973.079773,3,0,4,2
1748372973.1151912,3,0,4,2
1748372973.118327,3,0,4,2
1748372973.080029,3,0,4,2
1748372973.092478,3,0,4,2
1748372973.478797,3,0,4,2
1748372973.1529567,3,0,4,2
1748372973.163385,3,0,4,2
1748372973.1553044,3,0,4,2
1748372973.1585286,3,0,4,2
1748372973.512433,3,0,4,2
1748372973.134087,3,0,4,2
1748372973.1930735,3,0,4,2
1748372973.2035043,3,0,4,2
1748372973.1954305,3,0,4,2
1748372973.1986454,3,0,4,2
1748372973.179127,4,0,1,2
1748372973.561887,4,0,1,2
1748372973.175173,4,0,1,2
1748372973.189886,3,0,4,2
1748372973.2331934,3,0,4,2
1748372973.2436204,3,0,4,2
1748372973.568375,3,0,4,2
1748372973.2380433,3,0,4,2
1748372973.238768,3,0,4,2
1748372973.594253,3,0,4,2
1748372973.273314,3,0,4,2
1748372973.2837436,3,0,4,2
1748372973.278164,3,0,4,2
1748372973.233409,3,0,4,2
1748372973.2788985,3,0,4,2
1748372973.629233,3,0,4,2
1748372973.313434,3,0,4,2
1748372973.279958,4,0,1,2
1748372973.3238838,4,0,1,2
1748372973.275805,4,4,1,0
1748372973.3182857,4,4,1,0
1748372973.319183,4,4,1,0
1748372973.291063,3,4,1,0
1748372973.676675,3,4,1,0
1748372973.3535497,3,4,1,0
1748372973.688193,3,4,1,0
1748372973.3644705,3,4,1,0
1748372973.720081,3,4,2,0
1748372973.3584025,3,4,2,0
1748372973.359309,3,4,2,0
1748372973.332869,3,0,4,2
1748372973.3936648,3,0,4,2
1748372973.4045815,3,0,4,2
1748372973.3985162,3,0,4,2
1748372973.3994253,3,0,4,2
1748372973.379458,4,0,1,2
1748372973.753691,4,0,1,2
1748372973.375,2,4,1,0
1748372973.392805,2,4,1,0
1748372973.4337783,2,4,1,0
1748372973.4447086,2,4,1,0
1748372973.4386947,2,4,1,0
1748372973.439546,2,4,1,0
1748372973.791677,2,4,1,0
1748372973.802334,2,4,1,0
1748372973.4739556,2,4,1,0
1748372973.484824,2,4,1,0
1748372973.432858,4,0,1,0
1748372973.824414,4,0,1,0
1748372973.4788113,4,0,1,0
1748372973.4798808,4,0,1,0
1748372973.5140738,4,0,1,0
1748372973.477377,4,0,1,0
1748372973.5249429,4,0,1,0
1748372973.518937,4,0,1,0
1748372973.477224,2,4,1,0
1748372973.492694,2,4,1,0
1748372973.5199974,2,4,1,0
1748372973.86974,2,4,1,0
1748372973.5541904,2,4,1,0
1748372973.565494,2,4,1,0
1748372973.5590577,2,4,1,0
1748372973.560114,2,4,1,0
1748372973.913631,2,4,1,0
1748372973.534176,2,4,1,0
1748372973.916354,2,4,1,0
1748372973.5943036,2,4,1,0
1748372973.947886,2,4,1,0
1748372973.6056306,2,4,1,0
1748372973.599177,2,4,1,0
1748372973.600239,2,4,1,0
1748372973.576227,2,4,1,0
1748372973.576546,2,4,1,0
1748372973.592553,2,4,1,0
1748372973.6348422,2,4,1,0
1748372973.6460483,2,4,1,0
1748372973.6392956,2,4,1,0
1748372973.6406956,2,4,1,0
1748372973.986304,2,4,1,0
1748372973.6749587,2,4,1,0
1748372974.028478,2,4,1,0
1748372973.6861656,2,4,1,0
1748372973.6794145,2,4,1,0
1748372973.632641,2,4,1,0
1748372973.680817,2,4,1,0
1748372974.030637,2,4,1,0
1748372973.715086,2,4,1,0
1748372973.677364,2,4,1,0
1748372974.063499,2,4,1,0
1748372973.7262838,2,4,1,0
1748372973.675087,2,4,1,0
1748372973.7195334,2,4,1,0
1748372973.7209322,2,4,1,0
1748372973.691747,2,4,1,0
1748372973.7552032,2,4,1,0
1748372973.766402,2,4,1,0
1748372974.103125,2,4,1,0
1748372973.759651,2,4,1,0
1748372973.7612665,2,4,1,0
1748372973.732509,2,4,1,0
1748372974.136556,2,4,1,0
1748372973.795325,2,4,1,0
1748372973.8065228,2,4,1,0
1748372973.8013842,2,4,1,0
1748372973.776598,2,4,1,0
1748372973.799772,2,4,1,0
1748372974.145088,2,4,1,0
1748372973.775053,2,4,1,0
1748372973.791844,2,4,1,0
1748372973.8354433,2,4,1,0
1748372973.8466444,2,4,1,0
1748372974.178899,2,4,1,0
1748372973.8398888,2,4,1,0
1748372973.8415012,2,4,1,0
1748372973.8755612,2,4,1,0
1748372974.212506,2,4,1,0
1748372973.8870084,2,4,1,0
1748372973.8800044,2,4,1,0
1748372973.839125,2,4,1,0
1748372973.8817365,2,4,1,0
1748372973.915684,2,4,1,0
1748372974.250356,2,4,1,0
1748372973.877731,2,4,1,0
1748372973.9271295,2,4,1,0
1748372973.9218788,2,4,1,0
1748372973.893438,2,4,1,0
1748372973.9220164,2,4,1,0
1748372974.259072,2,4,1,0
1748372973.874696,2,4,1,0
1748372974.294936,2,4,1,0
1748372973.9558003,2,4,1,0
1748372973.9674394,2,4,1,0
1748372973.962131,2,4,1,0
1748372973.961997,2,4,1,0
1748372973.932409,2,4,1,0
1748372974.329702,2,4,1,0
1748372973.995917,2,4,1,0
1748372974.0075574,2,4,1,0
1748372974.0022488,2,4,1,0
1748372974.0021152,2,4,1,0
1748372973.976934,2,4,1,0
1748372973.974214,2,4,1,0
1748372973.989552,2,4,1,0
1748372974.372156,2,4,1,0
1748372974.0360367,2,4,1,0
1748372974.373067,2,4,1,0
1748372974.0476744,2,4,1,0
1748372974.0423634,2,4,1,0
1748372974.042495,2,4,1,0
1748372974.409969,2,4,1,0
1748372974.0761511,2,4,1,0
1748372974.0877936,2,4,1,0
1748372974.032128,2,4,1,0
1748372974.0824952,2,4,1,0
1748372974.0826178,2,4,1,0
1748372974.445806,2,4,1,0
1748372974.1162727,2,4,1,0
1748372974.076054,2,4,1,0
1748372974.1280172,2,4,1,0
1748372974.076036,2,4,1,0
1748372974.090471,2,4,1,0
1748372974.1227624,2,4,1,0
1748372974.1227431,2,4,1,0
1748372974.487032,2,4,1,0
1748372974.156391,2,4,1,0
1748372974.487667,2,4,1,0
1748372974.1681392,2,4,1,0
1748372974.1628692,2,4,1,0
1748372974.1628816,2,4,1,0
1748372974.519067,2,4,1,0
1748372974.132938,2,4,1,0
1748372974.1965642,2,4,1,0
1748372974.2082603,2,4,1,0
1748372974.202999,2,4,1,0
1748372974.2031078,2,4,1,0
1748372974.175994,2,4,1,0
1748372974.175503,2,4,1,0
1748372974.190564,2,4,1,0
1748372974.23668,2,4,1,0
1748372974.562798,2,4,1,0
1748372974.2483768,2,4,1,0
1748372974.2432723,2,4,1,0
1748372974.2432249,2,4,1,0
1748372974.601832,2,4,1,0
1748372974.602977,2,4,1,0
1748372974.276794,2,4,1,0
1748372974.2884967,2,4,1,0
1748372974.233445,2,4,1,0
1748372974.2833962,2,4,1,0
1748372974.283344,2,4,1,0
1748372974.633969,2,4,1,0
1748372974.316913,2,4,1,0
1748372974.275119,2,4,1,0
1748372974.3286128,2,4,1,0
1748372974.275662,2,4,1,0
1748372974.3234606,2,4,1,0
1748372974.293861,2,4,1,0
1748372974.3235197,2,4,1,0
1748372974.3570273,2,4,1,0
1748372974.686781,2,4,1,0
1748372974.368736,2,4,1,0
1748372974.3635776,2,4,1,0
1748372974.3636389,2,4,1,0
1748372974.717242,2,4,1,0
1748372974.335166,2,4,1,0
1748372974.716377,2,4,1,0
1748372974.397175,2,4,1,0
1748372974.4088545,2,4,1,0
1748372974.756326,2,4,1,0
1748372974.4037042,2,4,1,0
1748372974.4038155,2,4,1,0
1748372974.375551,4,1,1,0
1748372974.373451,4,1,1,0
1748372974.389289,4,1,1,0
1748372974.4372911,4,1,1,0
1748372974.4489708,4,1,1,0
1748372974.4439402,4,1,1,0
1748372974.4438229,4,1,1,0
1748372974.803159,4,1,1,0
1748372974.4774065,4,1,1,0
1748372974.831427,4,1,1,0
1748372974.4890928,4,1,1,0
1748372974.4364,2,4,1,0
1748372974.4840674,2,4,1,0
1748372974.831195,2,4,1,0
1748372974.48395,2,4,1,0
1748372974.5175252,2,4,1,0
1748372974.475201,4,1,2,0
1748372974.529214,4,1,2,0
1748372974.473424,4,1,2,0
1748372974.4913,4,1,2,0
1748372974.5241892,4,1,2,0
1748372974.871786,4,1,2,0
1748372974.5240877,4,1,2,0
1748372974.5577655,4,1,2,0
1748372974.5693288,4,1,2,0
1748372974.5643158,4,1,2,0
1748372974.5642204,4,1,2,0
1748372974.534988,4,1,1,0
1748372974.919795,4,1,1,0
1748372974.5978868,4,1,1,0
1748372974.946627,4,1,1,0
1748372974.609447,4,1,1,0
1748372974.6044338,4,1,1,0
1748372974.6043477,4,1,1,0
1748372974.575438,4,1,2,0
1748372974.938715,4,1,2,0
1748372974.579913,4,1,2,0
1748372974.592403,4,1,2,0
1748372974.6380465,4,1,2,0
1748372974.987393,4,1,2,0
1748372974.6495647,4,1,2,0
1748372974.6444645,4,1,2,0
1748372974.6445513,4,1,2,0
1748372974.6781733,4,1,2,0
1748372974.689676,4,1,2,0
1748372974.636655,4,1,2,0
1748372974.6846738,4,1,2,0
1748372974.684579,4,1,2,0
1748372975.036671,4,1,2,0
1748372975.062395,4,1,2,0
1748372974.7182915,4,1,2,0
1748372974.677725,4,1,2,0
1748372974.7297983,4,1,2,0
1748372974.687183,4,1,2,0
1748372974.7247026,4,1,2,0
1748372975.060272,4,1,2,0
1748372974.7249842,4,1,2,0
1748372974.674169,4,1,2,0
1748372975.102901,4,1,2,0
1748372974.7584107,4,1,2,0
1748372974.7699142,4,1,2,0
1748372974.7651012,4,1,2,0
1748372974.7648196,4,1,2,0
1748372974.734318,4,1,2,0
1748372974.798525,4,1,2,0
1748372974.8100302,4,1,2,0
1748372974.805258,4,1,2,0
1748372975.146899,4,1,2,0
1748372974.776132,4,1,2,0
1748372974.8069162,4,1,2,0
1748372975.169779,4,1,2,0
1748372974.788431,4,1,2,0
1748372974.775741,4,1,2,0
1748372975.172744,4,1,2,0
1748372974.8387942,4,1,2,0
1748372974.8501456,4,1,2,0
1748372974.8453724,4,1,2,0
1748372974.847551,4,1,2,0
1748372975.218342,4,1,2,0
1748372974.878986,4,1,2,0
1748372974.890261,4,1,2,0
1748372974.837842,4,1,2,0
1748372974.8854904,4,1,2,0
1748372974.8876655,4,1,2,0
1748372974.876328,4,1,2,0
1748372974.9191923,4,1,2,0
1748372974.93038,4,1,2,0
1748372974.888736,4,1,2,0
1748372974.875578,4,1,2,0
1748372974.9256916,4,1,2,0
1748372974.9277935,4,1,2,0
1748372975.26328,4,1,2,0
1748372975.284734,4,1,2,0
1748372975.278612,4,1,2,0
1748372974.959308,4,1,2,0
1748372974.9705288,4,1,2,0
1748372974.9658916,4,1,2,0
1748372974.9679077,4,1,2,0
1748372974.935633,4,1,2,0
1748372975.335283,4,1,2,0
1748372974.9994493,4,1,2,0
1748372975.01067,4,1,2,0
1748372975.0060062,4,1,2,0
1748372974.974364,4,1,2,0
1748372975.008026,4,1,2,0
1748372974.975188,4,1,2,0
1748372974.986377,4,1,2,0
1748372975.0403557,4,1,2,0
1748372975.0507898,4,1,2,0
1748372975.0461228,4,1,2,0
1748372975.386879,4,1,2,0
1748372975.0481434,4,1,2,0
1748372975.399662,4,1,2,0
1748372975.080476,4,1,2,0
1748372975.395434,4,1,2,0
1748372975.0909116,4,1,2,0
1748372975.036475,4,1,2,0
1748372975.0862377,4,1,2,0
1748372975.088259,4,1,2,0
1748372975.4495,4,1,2,0
1748372975.074509,4,1,2,0
1748372975.1205947,4,1,2,0
1748372975.074676,4,1,2,0
1748372975.085185,4,1,2,0
1748372975.131093,4,1,2,0
1748372975.1263573,4,1,2,0
1748372975.1283762,4,1,2,0
1748372975.1607149,4,1,2,0
1748372975.503487,4,1,2,0
1748372975.171221,4,1,2,0
1748372975.1664772,4,1,2,0
1748372975.1684945,4,1,2,0
1748372975.521462,4,1,2,0
1748372975.517187,4,1,2,0
1748372975.140497,4,1,2,0
1748372975.2008362,4,1,2,0
1748372975.2113483,4,1,2,0
1748372975.558093,4,1,2,0
1748372975.206634,4,1,2,0
1748372975.17503,4,1,2,0
1748372975.2086132,4,1,2,0
1748372975.187053,4,1,2,0
1748372975.174094,4,1,2,0
1748372975.2409625,4,1,2,0
1748372975.251474,4,1,2,0
1748372975.2467525,4,1,2,0
1748372975.248982,4,1,2,0
1748372975.281258,4,1,2,0
1748372975.2916017,4,1,2,0
1748372975.238186,4,1,2,0
1748372975.612703,4,1,2,0
1748372975.622423,4,1,2,0
1748372975.2869403,4,1,2,0
1748372975.2891135,4,1,2,0
1748372975.636331,4,1,2,0
1748372975.3220875,4,1,2,0
1748372975.284685,4,1,2,0
1748372975.277603,4,1,2,0
1748372975.275841,4,1,2,0
1748372975.3317194,4,1,2,0
1748372975.327063,4,1,2,0
1748372975.673792,4,1,2,0
1748372975.3292346,4,1,2,0
1748372975.3627827,4,1,2,0
1748372975.3718455,4,1,2,0
1748372975.367184,4,1,2,0
1748372975.369353,4,1,2,0
1748372975.33678,4,1,2,0
1748372975.4031987,4,1,2,0
1748372975.737357,4,1,2,0
1748372975.736746,4,1,2,0
1748372975.751475,4,1,2,0
1748372975.4138258,4,1,2,0
1748372975.4073064,4,1,2,0
1748372975.4094748,4,1,2,0
1748372975.385692,4,1,2,0
1748372975.376012,4,1,2,0
1748372975.39068,4,1,2,0
1748372975.4433498,4,1,2,0
1748372975.795973,4,1,2,0
1748372975.4539428,4,1,2,0
1748372975.4474251,4,1,2,0
1748372975.4495916,4,1,2,0
1748372975.4834943,4,1,2,0
1748372975.435626,4,1,2,0
1748372975.4940567,4,1,2,0
1748372975.487556,4,1,2,0
1748372975.489708,4,1,2,0
1748372975.86614,4,1,2,0
1748372975.475322,4,1,2,0
1748372975.485438,4,1,2,0
1748372975.473259,4,1,2,0
1748372975.853057,4,1,2,0
1748372975.5342107,4,1,2,0
1748372975.5236187,4,1,2,0
1748372975.5276835,4,1,2,0
1748372975.852157,4,1,2,0
1748372975.529822,4,1,2,0
1748372975.904091,4,1,2,0
1748372975.5743918,4,1,2,0
1748372975.568596,4,1,2,0
1748372975.5679471,4,1,2,0
1748372975.5703175,4,1,2,0
1748372975.534079,4,1,2,0
1748372975.6088195,4,1,2,0
1748372975.6149502,4,1,2,0
1748372975.608065,4,1,2,0
1748372975.574728,4,1,2,0
1748372975.6122649,4,1,2,0
1748372975.587022,4,1,2,0
1748372975.573054,4,1,2,0
1748372975.974088,4,1,2,0
1748372975.974093,4,1,2,0
1748372975.969813,4,1,2,0
1748372975.6489708,4,1,2,0
1748372975.6552174,4,1,2,0
1748372975.648182,4,1,2,0
1748372975.6549067,4,1,2,0
1748372976.026684,4,1,2,0
1748372975.6890924,4,1,2,0
1748372975.633869,4,1,2,0
1748372975.695334,4,1,2,0
1748372975.688295,4,1,2,0
1748372975.6950283,4,1,2,0
1748372975.674184,4,1,2,0
1748372975.68549,4,1,2,0
1748372975.677584,4,1,2,0
1748372975.7292178,4,1,2,0
1748372975.7354488,4,1,2,0
1748372975.7284098,4,1,2,0
1748372975.7351449,4,1,2,0
1748372976.096188,4,1,2,0
1748372976.080013,4,1,2,0
1748372976.088088,4,1,2,0
1748372975.7693477,4,1,2,0
1748372975.7755706,4,1,2,0
1748372975.7691586,4,1,2,0
1748372975.7752666,4,1,2,0
1748372975.73383,4,1,2,0
1748372976.142442,4,1,2,0
1748372975.8094654,4,1,2,0
1748372975.8157415,4,1,2,0
1748372975.8092742,4,1,2,0
1748372975.774901,4,1,2,0
1748372975.815386,4,1,2,0
1748372975.786735,4,1,2,0
1748372975.777924,4,1,2,0
1748372975.8495831,4,1,2,0
1748372975.8559234,4,1,2,0
1748372975.849398,4,1,2,0
1748372976.21132,4,1,2,0
1748372976.208776,4,1,2,0
1748372975.8562653,4,1,2,0
1748372976.196708,4,1,2,0
1748372975.8897078,4,1,2,0
1748372975.8960435,4,1,2,0
1748372975.8895118,4,1,2,0
1748372975.846795,4,1,2,0
1748372975.8963842,4,1,2,0
1748372976.257345,4,1,2,0
1748372975.874467,4,1,2,0
1748372975.884052,4,1,2,0
1748372975.878334,4,1,2,0
1748372975.9298232,4,1,2,0
1748372975.9365296,4,1,2,0
1748372975.9296262,4,1,2,0
1748372975.9365442,4,1,2,0
1748372975.9700105,4,1,2,0
1748372975.976648,4,1,2,0
1748372975.9697492,4,1,2,0
1748372976.319632,4,1,2,0
1748372975.976777,4,1,2,0
1748372976.308711,4,1,2,0
1748372975.934112,4,1,2,0
1748372976.313892,4,1,2,0
1748372976.0101657,4,1,2,0
1748372976.0167727,4,1,2,0
1748372975.973509,4,1,2,0
1748372976.0098712,4,1,2,0
1748372976.016899,4,1,2,0
1748372975.986825,4,1,2,0
1748372975.974777,4,1,2,0
1748372976.372689,4,1,2,0
1748372976.0502796,4,1,2,0
1748372976.0569334,4,1,2,0
1748372976.049991,4,1,2,0
1748372976.0571458,4,1,2,0
1748372976.0343,4,1,2,0
1748372976.0904045,4,1,2,0
1748372976.0970528,4,1,2,0
1748372976.090112,4,1,2,0
1748372976.431836,4,1,2,0
1748372976.442375,4,1,2,0
1748372976.430207,4,1,2,0
1748372976.0974224,4,1,2,0
1748372976.073337,4,1,2,0
1748372976.084344,4,1,2,0
1748372976.130519,4,1,2,0
1748372976.075028,4,1,2,0
1748372976.1371703,4,1,2,0
1748372976.1302354,4,1,2,0
1748372976.488234,4,1,2,0
1748372976.1375458,4,1,2,0
1748372976.170648,4,1,2,0
1748372976.177291,4,1,2,0
1748372976.170362,4,1,2,0
1748372976.1776688,4,1,2,0
1748372976.136454,4,1,2,0
1748372976.2107668,4,1,2,0
1748372976.556784,4,1,2,0
1748372976.173452,4,1,2,0
1748372976.2174168,4,1,2,0
1748372976.548433,4,1,2,0
1748372976.546036,4,1,2,0
1748372976.210484,4,1,2,0
1748372976.184359,4,1,2,0
1748372976.2177894,4,1,2,0
1748372976.181983,4,1,2,0
1748372976.25088,4,1,2,0
1748372976.2575314,4,1,2,0
1748372976.250635,4,1,2,0
1748372976.603528,4,1,2,0
1748372976.2579155,4,1,2,0
1748372976.23309,4,1,2,0
1748372976.2909987,4,1,2,0
1748372976.297652,4,1,2,0
1748372976.2907505,4,1,2,0
1748372976.2980356,4,1,2,0
1748372976.273517,4,1,2,0
1748372976.284279,4,1,2,0
1748372976.670658,4,1,2,0
1748372976.273989,4,1,2,0
1748372976.663703,4,1,2,0
1748372976.3311162,4,1,2,0
1748372976.3377676,4,1,2,0
1748372976.3308637,4,1,2,0
1748372976.665382,4,1,2,0
1748372976.3381574,4,1,2,0
1748372976.3712711,4,1,2,0
1748372976.377916,4,1,2,0
1748372976.71875,4,1,2,0
1748372976.3709772,4,1,2,0
1748372976.334275,4,1,2,0
1748372976.3782778,4,1,2,0
1748372976.4114263,4,1,2,0
1748372976.373101,4,1,2,0
1748372976.418039,4,1,2,0
1748372976.4111004,4,1,2,0
1748372976.375894,4,1,2,0
1748372976.4184375,4,1,2,0
1748372976.398358,4,1,2,0
1748372976.787889,4,1,2,0
1748372976.775161,4,1,2,0
1748372976.451546,4,1,2,0
1748372976.4581718,4,1,2,0
1748372976.787872,4,1,2,0
1748372976.4512248,4,1,2,0
1748372976.4585557,4,1,2,0
1748372976.431694,4,1,2,0
1748372976.4916656,4,1,2,0
1748372976.83413,4,1,2,0
1748372976.4982994,4,1,2,0
1748372976.491351,4,1,2,0
1748372976.4986732,4,1,2,0
1748372976.471878,4,1,2,0
1748372976.484395,4,1,2,0
1748372976.47571,4,1,2,0
1748372976.5317817,4,1,2,0
1748372976.538416,4,1,2,0
1748372976.5314643,4,1,2,0
1748372976.538822,4,1,2,0
1748372976.900465,4,1,2,0
1748372976.889297,4,1,2,0
1748372976.904925,4,1,2,0
1748372976.5719025,4,1,2,0
1748372976.578537,4,1,2,0
1748372976.5715804,4,1,2,0
1748372976.531983,4,1,2,0
1748372976.5789404,4,1,2,0
1748372976.941994,4,1,2,0
1748372976.571143,4,1,2,0
1748372976.6120305,4,1,2,0
1748372976.6186538,4,1,2,0
1748372976.611703,4,1,2,0
1748372976.585219,4,1,2,0
1748372976.61906,4,1,2,0
1748372976.576683,4,1,2,0
1748372976.6521523,4,1,2,0
1748372976.6587842,4,1,2,0
1748372976.6518269,4,1,2,0
1748372977.001821,4,1,2,0
1748372977.007877,4,1,2,0
1748372976.659176,4,1,2,0
1748372977.014272,4,1,2,0
1748372976.6922734,4,1,2,0
1748372976.640153,4,1,2,0
1748372976.6989336,4,1,2,0
1748372976.6919591,4,1,2,0
1748372976.699298,4,1,2,0
1748372976.673114,4,1,2,0
1748372976.684841,4,1,2,0
1748372977.057699,4,1,2,0
1748372976.67715,4,1,2,0
1748372976.732391,4,1,2,0
1748372976.7390509,4,1,2,0
1748372976.7320776,4,1,2,0
1748372976.7394588,4,1,2,0
1748372976.7725194,4,1,2,0
1748372976.7791708,4,1,2,0
1748372976.7722032,4,1,2,0
1748372977.11541,4,1,2,0
1748372976.738982,4,1,2,0
1748372976.77958,4,1,2,0
1748372977.130246,4,1,2,0
1748372977.13132,4,1,2,0
1748372976.770133,4,1,2,0
1748372976.8126478,4,1,2,0
1748372976.8192885,4,1,2,0
1748372976.783709,4,1,2,0
1748372976.812313,4,1,2,0
1748372976.776661,4,1,2,0
1748372976.8202732,4,1,2,0
1748372977.18049,4,1,2,0
1748372976.8527277,4,1,2,0
1748372976.8594038,4,1,2,0
1748372976.852441,4,1,2,0
1748372976.860392,4,1,2,0
1748372976.836153,4,1,2,0
1748372976.8928435,4,1,2,0
1748372976.8995178,4,1,2,0
1748372977.229909,4,1,2,0
1748372976.89256,4,1,2,0
1748372977.247607,4,1,2,0
1748372976.9005065,4,1,2,0
1748372976.870805,4,1,2,0
1748372977.2481,4,1,2,0
1748372976.882667,4,1,2,0
1748372976.882831,4,1,2,0
1748372976.939634,4,1,2,0
1748372976.932958,4,1,2,0
1748372976.933082,4,1,2,0
1748372977.290198,4,1,2,0
1748372976.940625,4,1,2,0
1748372976.9797585,4,1,2,0
1748372976.9732077,4,1,2,0
1748372976.9859345,4,1,2,0
1748372976.934847,4,1,2,0
1748372976.980753,4,1,2,0
1748372977.360262,4,1,2,0
1748372977.344375,4,1,2,0
1748372977.0199285,4,1,2,0
1748372977.0133247,4,1,2,0
1748372976.983092,4,1,2,0
1748372976.982798,4,1,2,0
1748372976.976434,4,1,2,0
1748372977.026844,4,1,2,0
1748372977.0208826,4,1,2,0
1748372977.365155,4,1,2,0
1748372977.0600502,4,1,2,0
1748372977.0534415,4,1,2,0
1748372977.0669644,4,1,2,0
1748372977.404656,4,1,2,0
1748372977.061012,4,1,2,0
1748372977.03689,4,1,2,0
1748372977.1001627,4,1,2,0
1748372977.093556,4,1,2,0
1748372977.1070824,4,1,2,0
1748372977.1011295,4,1,2,0
1748372977.071566,4,1,2,0
1748372977.46795,4,1,2,0
1748372977.45865,4,1,2,0
1748372977.085094,4,1,2,0
1748372977.075466,4,1,2,0
